measurement_time	3D_X	3D_Y	3D_Z	3D_Q2	3D_Q1	2D_Y2	2D_Y1	2D_X1	2D_X2
6932956711647788032	-0.299206	-0.114854	-0.0505878	1.22816	-1.50152	2.30524	2.95523	-2.93958	-0.0054603
6932956705214541824	-0.299604	-0.114313	-0.0503382	1.22785	-1.50172	2.30471	2.95535	-2.93987	-0.0056809
6932956698781296640	-0.299378	-0.114709	-0.0499067	1.22812	-1.50133	2.30486	2.9552	-2.93944	-0.00564064
6932956692348049408	-0.299622	-0.115035	-0.0501193	1.22835	-1.50137	2.30515	2.95524	-2.93941	-0.00558751
6932956685914803200	-0.299823	-0.114785	-0.0506941	1.22806	-1.50127	2.30544	2.9554	-2.93965	-0.0056342
6932956679481558016	-0.29852	-0.113967	-0.0502271	1.22827	-1.50175	2.30509	2.95546	-2.93964	-0.00561971
6932956673048311808	-0.299528	-0.114487	-0.0506699	1.22809	-1.50134	2.30516	2.95524	-2.9398	-0.00557785
6932956666615065600	-0.299894	-0.114804	-0.0504365	1.22841	-1.50157	2.30551	2.95534	-2.93973	-0.0056342
6932956660181819392	-0.299322	-0.114759	-0.0506426	1.22838	-1.5019	2.30552	2.95506	-2.93987	-0.00558751
6932956653748573184	-0.299287	-0.114655	-0.050496	1.22859	-1.50143	2.3054	2.95526	-2.93986	-0.00550217
6932956647315326976	-0.299514	-0.115049	-0.0503109	1.22795	-1.50155	2.30555	2.95508	-2.93996	-0.00551666
6932956640882081792	-0.299343	-0.114867	-0.050488	1.22783	-1.50147	2.30532	2.95534	-2.93984	-0.00551022
6932956634448835584	-0.299559	-0.114943	-0.0503495	1.22775	-1.50184	2.30547	2.95538	-2.94011	-0.00551505
6932956628015589376	-0.299364	-0.114667	-0.0503447	1.22839	-1.50176	2.30516	2.95504	-2.94	-0.00554081
6932956621582343168	-0.29968	-0.114584	-0.0500854	1.22846	-1.50127	2.30549	2.95506	-2.93987	-0.00557463
6932956615149096960	-0.299235	-0.114379	-0.0502062	1.2288	-1.50156	2.30507	2.9552	-2.93978	-0.0056487
6932956608715850752	-0.299116	-0.115239	-0.0502529	1.22785	-1.50145	2.30496	2.95515	-2.9399	-0.00559073
6932956602282605568	-0.299525	-0.114223	-0.0504751	1.2277	-1.50155	2.30539	2.95531	-2.94003	-0.00533793
6932956595849359360	-0.299369	-0.114485	-0.0496072	1.2284	-1.50152	2.30489	2.95515	-2.94004	-0.00560683
6932956589416112128	-0.299504	-0.114569	-0.0500709	1.22804	-1.50184	2.30565	2.9553	-2.93998	-0.00560522
6932956582982866944	-0.299238	-0.114877	-0.0504606	1.22805	-1.50139	2.30503	2.95545	-2.94008	-0.00557141
6932956576549620736	-0.299254	-0.11446	-0.0502706	1.22779	-1.50145	2.30495	2.95518	-2.93995	-0.00563581
6932956570116375552	-0.299084	-0.11451	-0.0504977	1.22814	-1.50148	2.30507	2.95494	-2.93988	-0.00546191
6932956563683129344	-0.299628	-0.114553	-0.0504767	1.22828	-1.50148	2.30504	2.95524	-2.94017	-0.0055859
6932956557249883136	-0.299626	-0.114062	-0.050773	1.22796	-1.50157	2.30486	2.9551	-2.93984	-0.00541361
6932956550816636928	-0.299145	-0.114411	-0.050203	1.22849	-1.50136	2.30485	2.95508	-2.9399	-0.00556658
6932956544383390720	-0.299349	-0.114867	-0.0501466	1.22798	-1.50126	2.30499	2.95497	-2.94004	-0.00561005
6932956537950144512	-0.299633	-0.11483	-0.0501048	1.22808	-1.50191	2.3053	2.95523	-2.93993	-0.00554081
6932956531516899328	-0.299382	-0.115041	-0.0500307	1.22823	-1.50173	2.3051	2.95517	-2.94	-0.00564709
6932956525083653120	-0.299443	-0.114286	-0.050232	1.22825	-1.5021	2.30516	2.95517	-2.93997	-0.00555047
6932956518650405888	-0.30008	-0.114481	-0.0504993	1.22808	-1.50204	2.30448	2.9556	-2.93988	-0.00569056
6932956512217160704	-0.299787	-0.115104	-0.0504848	1.22779	-1.5017	2.30536	2.95543	-2.93985	-0.00564225
6932956505783914496	-0.299407	-0.114803	-0.0502932	1.22807	-1.50168	2.3054	2.95512	-2.93986	-0.00557624
6932956499350668288	-0.299512	-0.115395	-0.0502754	1.2277	-1.50126	2.30542	2.95523	-2.93992	-0.00569861
6932956492917423104	-0.299918	-0.114436	-0.0503173	1.22784	-1.50159	2.3055	2.95551	-2.9399	-0.00564709
6932956486484175872	-0.299351	-0.114184	-0.0502899	1.22786	-1.50154	2.30523	2.95529	-2.9398	-0.00556819
6932956480050929664	-0.299459	-0.114766	-0.0502529	1.22795	-1.50144	2.3055	2.95515	-2.93986	-0.00540556
6932956473617684480	-0.299952	-0.114342	-0.0507038	1.22839	-1.50162	2.30549	2.95533	-2.93977	-0.00546352
6932956467184438272	-0.299322	-0.114392	-0.0502094	1.22822	-1.50145	2.30519	2.9551	-2.93979	-0.00548768
6932956460751193088	-0.299364	-0.114825	-0.0500597	1.22787	-1.5013	2.30542	2.95514	-2.93983	-0.00544581
6932956454317945856	-0.29994	-0.114109	-0.0501241	1.22826	-1.50145	2.30452	2.95505	-2.93985	-0.00563098
6932956447884699648	-0.299638	-0.114587	-0.0500049	1.22761	-1.5016	2.30535	2.95509	-2.93992	-0.00549573
6932956441451454464	-0.299156	-0.114609	-0.0505943	1.22812	-1.50175	2.30556	2.9551	-2.93968	-0.00562132
6932956435018208256	-0.299572	-0.114279	-0.0507376	1.22847	-1.50156	2.30538	2.95529	-2.93994	-0.00561488
6932956428584962048	-0.299597	-0.114192	-0.0505701	1.22828	-1.50173	2.30522	2.95507	-2.93995	-0.00576946
6932956422151715840	-0.299593	-0.114424	-0.0504429	1.22805	-1.50147	2.30541	2.95525	-2.93987	-0.00570827
6932956415718469632	-0.299084	-0.11437	-0.0502738	1.2277	-1.5015	2.3052	2.95518	-2.93976	-0.0055392
6932956409285223424	-0.299663	-0.114455	-0.0504155	1.22839	-1.50138	2.30534	2.95543	-2.93987	-0.00554886
6932956402851978240	-0.2997	-0.114571	-0.0504719	1.22778	-1.50157	2.30579	2.95512	-2.93993	-0.00579361
6932956396418732032	-0.29989	-0.114162	-0.0502674	1.22805	-1.50186	2.30525	2.95518	-2.9401	-0.00552793
6932956389985484800	-0.298907	-0.114246	-0.0497698	1.22774	-1.50178	2.30506	2.95553	-2.94002	-0.00548285
6932956383552239616	-0.299552	-0.114869	-0.0500194	1.22806	-1.50146	2.30519	2.9553	-2.94007	-0.00555691
6932956377118993408	-0.299667	-0.11451	-0.0503109	1.22838	-1.50111	2.30521	2.95537	-2.93972	-0.00546996
6932956370685747200	-0.299781	-0.114426	-0.0506571	1.22806	-1.50154	2.3052	2.95525	-2.93992	-0.00557141
6932956364252502016	-0.299085	-0.114983	-0.0502465	1.22793	-1.50127	2.3053	2.95527	-2.94011	-0.00556497
6932956357819254784	-0.299132	-0.11487	-0.0504799	1.2282	-1.50135	2.30522	2.95532	-2.93999	-0.00553759
6932956351386008576	-0.299842	-0.114766	-0.0502545	1.22815	-1.50101	2.30525	2.95512	-2.94011	-0.00565514
6932956344952763392	-0.299396	-0.114626	-0.0505411	1.22815	-1.50144	2.30528	2.95513	-2.93994	-0.00568251
6932956338519517184	-0.29966	-0.114799	-0.0502497	1.22794	-1.50129	2.30485	2.95506	-2.94004	-0.00555691
6932956332086272000	-0.299871	-0.114626	-0.0500146	1.2281	-1.50203	2.30508	2.9551	-2.94001	-0.00551505
6932956325653024768	-0.298942	-0.114817	-0.0500484	1.22809	-1.5017	2.30552	2.95522	-2.94007	-0.0053975
6932956319219778560	-0.299617	-0.114485	-0.0500677	1.22799	-1.5017	2.30542	2.95528	-2.94001	-0.00544903
6932956312786533376	-0.299491	-0.114291	-0.0499244	1.22825	-1.50143	2.3052	2.95548	-2.93998	-0.00555852
6932956306353287168	-0.299188	-0.114621	-0.050364	1.22786	-1.50155	2.30521	2.95527	-2.94002	-0.00543937
6932956299920040960	-0.299881	-0.114598	-0.0500903	1.22825	-1.5013	2.30534	2.95488	-2.94003	-0.00562776
6932956293486795776	-0.299623	-0.114456	-0.0502658	1.22823	-1.50159	2.30573	2.95497	-2.93992	-0.00545225
6932956287053548544	-0.299	-0.114609	-0.0506377	1.22788	-1.50118	2.30501	2.95508	-2.94027	-0.00557624
6932956280620302336	-0.299319	-0.114804	-0.0502175	1.22826	-1.50171	2.30536	2.95511	-2.94008	-0.00540878
6932956274187057152	-0.299974	-0.114972	-0.0504622	1.22819	-1.50161	2.30487	2.95507	-2.94024	-0.0053975
6932956267753810944	-0.299654	-0.114402	-0.0503656	1.22813	-1.50142	2.30545	2.95507	-2.94019	-0.00553437
6932956261320564736	-0.299478	-0.114865	-0.0503721	1.22818	-1.50135	2.30514	2.9551	-2.94018	-0.00569539
6932956254887319552	-0.299176	-0.114629	-0.0498858	1.22811	-1.50173	2.30509	2.95499	-2.94029	-0.00557946
6932956248454072320	-0.299678	-0.114983	-0.050364	1.22824	-1.50168	2.30528	2.95525	-2.94016	-0.00568412
6932956242020827136	-0.299623	-0.114606	-0.0504059	1.22759	-1.5014	2.30535	2.95523	-2.94016	-0.00553598
6932956235587580928	-0.299274	-0.114638	-0.0502722	1.22819	-1.50192	2.30507	2.95512	-2.94008	-0.00557624
6932956229154334720	-0.298936	-0.114323	-0.0503173	1.22793	-1.50142	2.30492	2.9551	-2.94032	-0.00553437
6932956222721089536	-0.299353	-0.114513	-0.0504091	1.22827	-1.50151	2.30524	2.95504	-2.94016	-0.00545869
6932956216287842304	-0.29949	-0.114679	-0.0501176	1.22785	-1.50174	2.30546	2.955	-2.94022	-0.00561005
6932956209854596096	-0.29951	-0.114835	-0.0504091	1.22839	-1.50166	2.30518	2.95558	-2.93995	-0.00574048
6932956203421350912	-0.299519	-0.114688	-0.0500838	1.22774	-1.50154	2.3052	2.95506	-2.94031	-0.00555691
6932956196988104704	-0.299417	-0.114263	-0.0506699	1.22778	-1.50122	2.30543	2.9552	-2.94026	-0.00570988
6932956190554858496	-0.29924	-0.114463	-0.0506651	1.22831	-1.50141	2.30536	2.95515	-2.94017	-0.00561488
6932956184121612288	-0.299074	-0.115147	-0.0502448	1.22818	-1.50144	2.3055	2.95505	-2.94016	-0.00560361
6932956177688366080	-0.299628	-0.114073	-0.0501289	1.2284	-1.50193	2.30514	2.95518	-2.94	-0.00563742
6932956171255119872	-0.299599	-0.114582	-0.0501837	1.22786	-1.50159	2.3054	2.95469	-2.94021	-0.00566319
6932956164821874688	-0.299507	-0.114366	-0.0501708	1.22846	-1.50136	2.30523	2.95497	-2.94025	-0.00561005
6932956158388628480	-0.300493	-0.114849	-0.0501563	1.22833	-1.50138	2.30546	2.95517	-2.94027	-0.00540394
6932956151955381248	-0.299446	-0.114229	-0.0499663	1.22783	-1.50155	2.30513	2.9551	-2.94016	-0.00561327
6932956145522136064	-0.299358	-0.114611	-0.0502287	1.22783	-1.50117	2.30531	2.95511	-2.94023	-0.00551505
6932956139088889856	-0.299475	-0.114877	-0.0503849	1.22823	-1.5014	2.30536	2.95545	-2.94015	-0.00574853
6932956132655644672	-0.299407	-0.115084	-0.0500339	1.22819	-1.50168	2.30517	2.95511	-2.94006	-0.00539428
6932956126222398464	-0.299193	-0.114767	-0.0499019	1.22767	-1.50146	2.30564	2.95506	-2.94017	-0.00569378
6932956119789151232	-0.299668	-0.114539	-0.0503447	1.22782	-1.50152	2.30545	2.95493	-2.94016	-0.00573404
6932956113355906048	-0.299353	-0.114139	-0.0506667	1.22838	-1.50138	2.305	2.95511	-2.94034	-0.00559395
6932956106922659840	-0.299222	-0.11455	-0.0502239	1.22799	-1.50154	2.30487	2.95513	-2.94009	-0.0056648
6932956100489413632	-0.299746	-0.114725	-0.0501128	1.22815	-1.50153	2.30491	2.95504	-2.94002	-0.00538623
6932956094056168448	-0.299145	-0.114403	-0.0502835	1.22811	-1.50168	2.30573	2.95548	-2.93995	-0.00535403
6932956087622921216	-0.299689	-0.114722	-0.0501354	1.22773	-1.50167	2.30529	2.95536	-2.94009	-0.00553759
6932956081189675008	-0.29977	-0.114305	-0.0505637	1.22766	-1.5014	2.30507	2.95537	-2.9402	-0.00560039
6932956074756429824	-0.299306	-0.114313	-0.0503511	1.22851	-1.50165	2.30517	2.95502	-2.93989	-0.00537013
6932956068323183616	-0.299193	-0.114661	-0.0500194	1.22787	-1.50159	2.30506	2.95492	-2.9399	-0.00553115
6932956061889937408	-0.300221	-0.115107	-0.0495428	1.22789	-1.50172	2.30535	2.95515	-2.93992	-0.00556174
6932956055456691200	-0.299182	-0.114141	-0.0507247	1.22807	-1.50149	2.30574	2.95536	-2.94006	-0.00538784
6932956049023444992	-0.299506	-0.114716	-0.0505685	1.22783	-1.50138	2.30553	2.95489	-2.93998	-0.00548929
6932956042590198784	-0.299712	-0.114927	-0.050166	1.22797	-1.50166	2.30559	2.95523	-2.94008	-0.00537174
6932956036156953600	-0.299916	-0.114965	-0.0504719	1.228	-1.50137	2.30549	2.9553	-2.9399	-0.005602
6932956029723707392	-0.299536	-0.114553	-0.0504477	1.22816	-1.50171	2.30514	2.95526	-2.93999	-0.0054764
6932956023290460160	-0.299084	-0.114779	-0.0505749	1.22813	-1.50146	2.30504	2.95535	-2.94008	-0.00563903
6932956016857214976	-0.299541	-0.115215	-0.0501273	1.22779	-1.50155	2.3053	2.95538	-2.93982	-0.00562454
6932956010423968768	-0.299498	-0.114703	-0.050583	1.22811	-1.50174	2.30493	2.95517	-2.9401	-0.00545386
6932956003990723584	-0.29929	-0.114519	-0.050393	1.22801	-1.50134	2.30519	2.95514	-2.94016	-0.00548446
6932955997557477376	-0.298791	-0.114877	-0.0505073	1.22777	-1.50154	2.3052	2.95524	-2.9401	-0.00566158
6932955991124230144	-0.29944	-0.114157	-0.0505363	1.22783	-1.50117	2.30515	2.95494	-2.94001	-0.00555691
6932955984690984960	-0.299786	-0.114579	-0.0503833	1.22846	-1.50168	2.30504	2.95505	-2.9399	-0.00545869
6932955978257738752	-0.299087	-0.114471	-0.0504477	1.22794	-1.50129	2.30466	2.95507	-2.94013	-0.00571793
6932955971824492544	-0.299312	-0.114574	-0.0503334	1.22848	-1.50169	2.30517	2.95501	-2.94011	-0.00557946
6932955965391247360	-0.299551	-0.114466	-0.0502352	1.22775	-1.50119	2.30509	2.95502	-2.93997	-0.00564548
6932955958958001152	-0.299607	-0.114329	-0.0504059	1.22807	-1.50131	2.30505	2.95487	-2.9401	-0.00562454
6932955952524753920	-0.299651	-0.114993	-0.0499196	1.22819	-1.5013	2.30527	2.95507	-2.93995	-0.00554242
6932955946091508736	-0.29951	-0.114626	-0.0504091	1.2283	-1.50184	2.30538	2.95499	-2.93984	-0.00565514
6932955939658262528	-0.299775	-0.114531	-0.0498632	1.22784	-1.50184	2.30474	2.95496	-2.94006	-0.00551183
6932955933225016320	-0.299308	-0.114598	-0.051021	1.22825	-1.50135	2.30561	2.95533	-2.93993	-0.00549412
6932955926791771136	-0.299498	-0.114822	-0.050306	1.22833	-1.50199	2.30525	2.95491	-2.94001	-0.00542327
6932955920358524928	-0.299618	-0.114225	-0.0502722	1.22839	-1.50168	2.30491	2.95491	-2.94035	-0.00560039
6932955913925277696	-0.299332	-0.11503	-0.0499325	1.22816	-1.50157	2.30488	2.95519	-2.94008	-0.0056181
6932955907492032512	-0.299816	-0.1144	-0.05024	1.22802	-1.50172	2.30513	2.95497	-2.94027	-0.00543454
6932955901058786304	-0.299597	-0.11422	-0.0504091	1.22754	-1.50188	2.30549	2.95517	-2.94016	-0.00561005
6932955894625541120	-0.299354	-0.114379	-0.0498938	1.22791	-1.50134	2.30535	2.95519	-2.94029	-0.00562293
6932955888192294912	-0.299454	-0.114215	-0.0501386	1.22801	-1.50144	2.30548	2.95509	-2.94021	-0.00553115
6932955881759047680	-0.299058	-0.113946	-0.0507054	1.22791	-1.50128	2.305	2.95495	-2.9401	-0.00541683
6932955875325802496	-0.299457	-0.114943	-0.0504123	1.22761	-1.50162	2.3055	2.95555	-2.94037	-0.00564387
6932955868892556288	-0.29896	-0.114679	-0.0499888	1.22813	-1.50139	2.3051	2.95539	-2.94022	-0.00559234
6932955862459310080	-0.299591	-0.114708	-0.0501305	1.22792	-1.50149	2.30498	2.95513	-2.94014	-0.00554886
6932955856026064896	-0.29948	-0.114828	-0.0506265	1.22776	-1.50151	2.30551	2.95517	-2.94038	-0.00557946
6932955849592817664	-0.299865	-0.114611	-0.050203	1.22777	-1.50158	2.30512	2.95503	-2.94036	-0.00575336
6932955843159571456	-0.299095	-0.114619	-0.0507376	1.22787	-1.50155	2.30529	2.95514	-2.94016	-0.00570827
6932955836726326272	-0.299766	-0.11463	-0.0508422	1.22808	-1.50143	2.30496	2.95537	-2.94024	-0.00571793
6932955830293080064	-0.299119	-0.114674	-0.0499099	1.22816	-1.50154	2.3056	2.95537	-2.94026	-0.00576302
6932955823859831808	-0.299469	-0.11436	-0.0502996	1.22825	-1.50145	2.30551	2.95479	-2.94035	-0.00556013
6932955817426587648	-0.29952	-0.114345	-0.0499937	1.22857	-1.50136	2.30525	2.95488	-2.94022	-0.00557785
6932955810993341440	-0.299696	-0.114587	-0.0502948	1.22811	-1.50163	2.30533	2.95527	-2.94024	-0.00568251
6932955804560095232	-0.300151	-0.114452	-0.0503077	1.22764	-1.5017	2.30513	2.95551	-2.9401	-0.00545225
6932955798126850048	-0.299377	-0.114448	-0.0499582	1.22809	-1.50163	2.30505	2.95494	-2.94035	-0.00564548
6932955791693603840	-0.29928	-0.114634	-0.050261	1.22792	-1.50138	2.30562	2.95534	-2.94031	-0.00568412
6932955785260356608	-0.299475	-0.114933	-0.050145	1.22807	-1.50151	2.30498	2.95519	-2.94023	-0.00549251
6932955778827111424	-0.299483	-0.114551	-0.0501547	1.22802	-1.50162	2.30504	2.95503	-2.93994	-0.00547318
6932955772393865216	-0.299114	-0.114436	-0.050736	1.22789	-1.50114	2.30547	2.95501	-2.94033	-0.00565353
6932955765960620032	-0.299176	-0.11445	-0.0497425	1.22864	-1.5013	2.30502	2.95538	-2.94025	-0.0056181
6932955759527373824	-0.299496	-0.114505	-0.0503527	1.22818	-1.50137	2.3054	2.95504	-2.94029	-0.00558268
6932955753094126592	-0.29971	-0.114313	-0.0506587	1.22828	-1.50157	2.30523	2.95541	-2.94024	-0.00570988
6932955746660881408	-0.299246	-0.11399	-0.0498858	1.22857	-1.5014	2.30532	2.95512	-2.94001	-0.00538784
6932955740227635200	-0.299615	-0.114476	-0.0499389	1.22835	-1.50137	2.30493	2.95512	-2.94027	-0.00554725
6932955733794388992	-0.299536	-0.114608	-0.050298	1.22817	-1.50147	2.3054	2.95537	-2.94005	-0.00552632
6932955727361143808	-0.299816	-0.114487	-0.0501627	1.22815	-1.50143	2.30524	2.95533	-2.94022	-0.00576302
6932955720927896576	-0.299812	-0.114403	-0.0502126	1.22792	-1.50165	2.30564	2.95518	-2.94015	-0.00578234
6932955714494650368	-0.299262	-0.114474	-0.0502626	1.22845	-1.50131	2.30511	2.95515	-2.9401	-0.00551344
6932955708061405184	-0.2993	-0.114215	-0.0505508	1.22812	-1.50146	2.30511	2.95502	-2.94023	-0.00548285
6932955701628158976	-0.299451	-0.114564	-0.0503656	1.22799	-1.50142	2.30515	2.95531	-2.94005	-0.00561971
6932955695194911744	-0.299306	-0.114801	-0.0504912	1.22837	-1.50164	2.30545	2.95535	-2.93985	-0.00556013
6932955688761666560	-0.298831	-0.115025	-0.0501756	1.2282	-1.50146	2.30526	2.95519	-2.94013	-0.00556658
6932955682328420352	-0.298974	-0.114498	-0.0502062	1.22817	-1.50143	2.30533	2.95552	-2.94011	-0.00553759
6932955675895175168	-0.299676	-0.114381	-0.0506716	1.22807	-1.5014	2.30526	2.95537	-2.94015	-0.00554403
6932955669461928960	-0.299135	-0.114846	-0.0501418	1.22823	-1.50166	2.30519	2.95512	-2.94006	-0.00554886
6932955663028682752	-0.298825	-0.115109	-0.050554	1.22817	-1.50132	2.30518	2.9551	-2.93998	-0.0054764
6932955656595436544	-0.300098	-0.114661	-0.0498793	1.2282	-1.50176	2.30558	2.95514	-2.94016	-0.00549412
6932955650162190336	-0.298994	-0.114991	-0.0501708	1.22816	-1.50168	2.30578	2.95513	-2.9402	-0.00542649
6932955643728944128	-0.299164	-0.11477	-0.0504075	1.22815	-1.50137	2.30517	2.95531	-2.94008	-0.00556497
6932955637295698944	-0.299386	-0.114703	-0.0502094	1.22781	-1.50155	2.30501	2.95524	-2.9402	-0.00562293
6932955630862452736	-0.299483	-0.11425	-0.0503302	1.228	-1.50158	2.30503	2.95536	-2.94009	-0.0055859
6932955624429206528	-0.299122	-0.114653	-0.0507086	1.22816	-1.50165	2.3054	2.95544	-2.94025	-0.005602
6932955617995960320	-0.30008	-0.114978	-0.0503576	1.22776	-1.50186	2.30521	2.95516	-2.9402	-0.00553437
6932955611562714112	-0.299741	-0.114489	-0.0498906	1.22758	-1.50151	2.30501	2.95512	-2.94008	-0.00552954
6932955605129467904	-0.29994	-0.114381	-0.0504703	1.22755	-1.50144	2.3053	2.95522	-2.94033	-0.00532827
6932955598696222720	-0.299614	-0.114115	-0.050356	1.22856	-1.50176	2.30542	2.95509	-2.94035	-0.00563098
6932955592262976512	-0.299459	-0.114587	-0.0504799	1.22801	-1.50142	2.305	2.95547	-2.94027	-0.00544098
6932955585829730304	-0.298879	-0.1145	-0.0502368	1.22827	-1.50134	2.30513	2.95515	-2.9403	-0.00564387
6932955579396484096	-0.299646	-0.114563	-0.0501193	1.22802	-1.50161	2.30526	2.95508	-2.94028	-0.00543776
6932955572963237888	-0.299354	-0.114925	-0.0507971	1.22844	-1.50155	2.30499	2.95501	-2.94039	-0.00551022
6932955566529992704	-0.29901	-0.114758	-0.0499534	1.22803	-1.50187	2.30546	2.95532	-2.9403	-0.00559878
6932955560096746496	-0.299362	-0.114257	-0.0503737	1.22777	-1.50136	2.30525	2.95518	-2.94043	-0.00556336
6932955553663500288	-0.299213	-0.113985	-0.0503028	1.22815	-1.50145	2.30491	2.95535	-2.94023	-0.00543132
6932955547230254080	-0.299657	-0.114706	-0.0502416	1.22786	-1.50156	2.30537	2.95531	-2.94033	-0.00547801
6932955540797007872	-0.299473	-0.114601	-0.0501305	1.22779	-1.50147	2.30523	2.95506	-2.94016	-0.00556174
6932955534363761664	-0.299172	-0.114332	-0.0504574	1.228	-1.50154	2.30532	2.95502	-2.94044	-0.00549734
6932955527930516480	-0.299688	-0.114368	-0.0501772	1.22837	-1.50141	2.30525	2.95491	-2.94009	-0.00570666
6932955521497270272	-0.299155	-0.114068	-0.0500806	1.22821	-1.5016	2.3052	2.95525	-2.94054	-0.00566319
6932955515064023040	-0.299541	-0.114146	-0.0506232	1.22775	-1.50141	2.30525	2.95497	-2.94048	-0.00551666
6932955508630777856	-0.299576	-0.114653	-0.0505878	1.22805	-1.50184	2.30526	2.95507	-2.94049	-0.00541683
6932955502197531648	-0.299599	-0.114909	-0.0500758	1.22823	-1.50147	2.30548	2.95515	-2.94023	-0.00559234
6932955495764285440	-0.299535	-0.114217	-0.0501643	1.2283	-1.50135	2.30548	2.95515	-2.94014	-0.005412
6932955489331040256	-0.299179	-0.114466	-0.0502223	1.22848	-1.50175	2.30528	2.95532	-2.94044	-0.00550861
6932955482897793024	-0.299309	-0.114732	-0.0500001	1.22754	-1.50108	2.30499	2.95497	-2.94032	-0.00547962
6932955476464546816	-0.299593	-0.114861	-0.0503028	1.22801	-1.50127	2.30534	2.9551	-2.94021	-0.00563903
6932955470031301632	-0.298483	-0.11478	-0.0504091	1.22834	-1.5017	2.30565	2.95504	-2.94032	-0.00560844
6932955463598055424	-0.29909	-0.113927	-0.0505218	1.22795	-1.5019	2.30508	2.95524	-2.94051	-0.00573082
6932955457164810240	-0.298952	-0.11425	-0.0505379	1.22774	-1.50177	2.30521	2.9553	-2.94036	-0.00561327
6932955450731563008	-0.299424	-0.114666	-0.0504236	1.2279	-1.50166	2.30494	2.95518	-2.94027	-0.00570344
6932955444298316800	-0.299696	-0.114788	-0.0500387	1.22786	-1.5017	2.30535	2.95527	-2.9405	-0.00542488
6932955437865071616	-0.299237	-0.114545	-0.0501499	1.22803	-1.50137	2.30531	2.9553	-2.9404	-0.00557624
6932955431431825408	-0.299878	-0.114824	-0.0503254	1.22804	-1.50199	2.30523	2.95493	-2.94028	-0.00556336
6932955424998579200	-0.299589	-0.114941	-0.0504944	1.22831	-1.50162	2.30536	2.95505	-2.94018	-0.005602
6932955418565332992	-0.298858	-0.114458	-0.0504816	1.22815	-1.50184	2.30524	2.95527	-2.94027	-0.0054603
6932955412132086784	-0.299296	-0.115091	-0.0504703	1.2278	-1.50193	2.30527	2.95516	-2.94051	-0.00557785
6932955405698840576	-0.299538	-0.114748	-0.0503849	1.22792	-1.50168	2.30539	2.955	-2.94058	-0.00568734
6932955399265594368	-0.299615	-0.114804	-0.0504445	1.22842	-1.50132	2.30515	2.95546	-2.94036	-0.00544098
6932955392832348160	-0.300155	-0.114706	-0.0505588	1.2278	-1.50181	2.30576	2.95524	-2.94057	-0.00554242
6932955386399101952	-0.29904	-0.114828	-0.0504155	1.228	-1.50159	2.30538	2.95531	-2.94031	-0.00578878
6932955379965856768	-0.299435	-0.114663	-0.0505588	1.22834	-1.50162	2.30546	2.95482	-2.94035	-0.00552793
6932955373532610560	-0.299594	-0.114706	-0.0505991	1.22811	-1.50122	2.30485	2.95519	-2.94027	-0.00548929
6932955367099364352	-0.298873	-0.114548	-0.0503382	1.22844	-1.50145	2.30517	2.95551	-2.94047	-0.00563259
6932955360666119168	-0.299082	-0.114624	-0.0504542	1.22777	-1.50136	2.3051	2.95489	-2.94043	-0.00542649
6932955354232871936	-0.299358	-0.114605	-0.0506732	1.22799	-1.50143	2.30511	2.95489	-2.94026	-0.00561971
6932955347799625728	-0.299889	-0.114479	-0.0508599	1.2284	-1.50137	2.305	2.95508	-2.94045	-0.00552471
6932955341366380544	-0.299522	-0.114598	-0.0503801	1.22834	-1.50136	2.30561	2.95556	-2.94018	-0.00566963
6932955334933134336	-0.299234	-0.113948	-0.0500178	1.22777	-1.50178	2.30553	2.95532	-2.9403	-0.00575336
6932955328499889152	-0.299607	-0.114919	-0.0500887	1.22815	-1.50118	2.30534	2.95498	-2.94063	-0.00576302
6932955322066641920	-0.299543	-0.114329	-0.0503994	1.2278	-1.50175	2.3054	2.95512	-2.94037	-0.00563259
6932955315633395712	-0.299019	-0.114793	-0.0502432	1.22856	-1.5014	2.30495	2.95475	-2.94038	-0.00562937
6932955309200150528	-0.299535	-0.115044	-0.0504268	1.22777	-1.502	2.30533	2.95538	-2.94043	-0.00559878
6932955302766904320	-0.299617	-0.114782	-0.0502658	1.22815	-1.50167	2.30538	2.95508	-2.94037	-0.00544259
6932955296333658112	-0.298762	-0.11422	-0.0505556	1.22798	-1.50147	2.30491	2.95521	-2.94048	-0.00574853
6932955289900412928	-0.299663	-0.114518	-0.0508229	1.22808	-1.50122	2.30535	2.95493	-2.94039	-0.00559717
6932955283467165696	-0.299288	-0.114123	-0.050232	1.22805	-1.50152	2.30491	2.9554	-2.9402	-0.00563098
6932955277033919488	-0.299122	-0.1147	-0.0502304	1.22862	-1.50132	2.3057	2.95523	-2.94035	-0.00541844
6932955270600674304	-0.298958	-0.113996	-0.0501676	1.22818	-1.50155	2.30519	2.95549	-2.94022	-0.0055698
6932955264167428096	-0.299519	-0.114793	-0.0505782	1.22781	-1.50151	2.30541	2.9552	-2.94022	-0.00559073
6932955257734181888	-0.298961	-0.114869	-0.050087	1.22799	-1.50154	2.3054	2.95508	-2.94051	-0.00565997
6932955251300936704	-0.299127	-0.114867	-0.0504204	1.22805	-1.50115	2.30512	2.95522	-2.94035	-0.00556013
6932955244867688448	-0.299266	-0.11483	-0.0505427	1.2283	-1.5016	2.30544	2.95485	-2.94043	-0.00555852
